biz.vn.			43200	IN	SOA	dns-master.vnnic.vn. postmaster.vnnic.vn. 2017711026 3600 1800 604800 5400
kumagai.biz.vn.		43200	IN	NS	dns2.onamae.com.
kymdal.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
kymdal.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
kymdan.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
kymdan.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
kymdan.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
kymdan.biz.vn.		43200	IN	NS	dnsbak.pavietnam.vn.
kyoritsu.biz.vn.	43200	IN	NS	ns1.dns.net.vn.
kyoritsu.biz.vn.	43200	IN	NS	ns2.dns.net.vn.
lacviet.biz.vn.		43200	IN	NS	ns.viettelidc.com.vn.
lacviet.biz.vn.		43200	IN	NS	ns1.viettelidc.com.vn.
lacviet.biz.vn.		43200	IN	NS	ns2.viettelidc.com.vn.
lcb.biz.vn.		43200	IN	NS	ns1.netnam.vn.
lcb.biz.vn.		43200	IN	NS	ns2.netnam.vn.
lecordonbleu.biz.vn.	43200	IN	NS	ns1.netnam.vn.
lecordonbleu.biz.vn.	43200	IN	NS	ns2.netnam.vn.
led.biz.vn.		43200	IN	NS	ns2008.nhanhoa.com.vn.
led.biz.vn.		43200	IN	NS	ns2009.nhanhoa.com.vn.
lenguyen.biz.vn.	43200	IN	NS	ns1.matbao.vn.
lenguyen.biz.vn.	43200	IN	NS	ns2.matbao.vn.
lienvietpostbank.biz.vn. 43200	IN	NS	dns1.lienvietbank.net.
lienvietpostbank.biz.vn. 43200	IN	NS	dns2.lienvietbank.net.
lienvietpostbank.biz.vn. 43200	IN	NS	dns3.lienvietbank.net.
limo.biz.vn.		43200	IN	NS	ns1.luutruso.vn.
limo.biz.vn.		43200	IN	NS	ns2.luutruso.vn.
limo.biz.vn.		43200	IN	NS	nsbak.luutruso.net.
lixil.biz.vn.		43200	IN	NS	dns17.fpt.vn.
lixil.biz.vn.		43200	IN	NS	dns18.fpt.vn.
longvan.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
longvan.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
lotusgarden.biz.vn.	43200	IN	NS	ns1.vdc2.vn.
lotusgarden.biz.vn.	43200	IN	NS	ns2.vdc2.vn.
lsis.biz.vn.		43200	IN	NS	prmns.lg.co.kr.
lsis.biz.vn.		43200	IN	NS	secns.lg.co.kr.
luatsu.biz.vn.		43200	IN	NS	ns1.vdconline.vn.
luatsu.biz.vn.		43200	IN	NS	ns2.vdconline.vn.
lvgroup.biz.vn.		43200	IN	NS	ns1.matbao.vn.
lvgroup.biz.vn.		43200	IN	NS	ns2.matbao.vn.
lvpb.biz.vn.		43200	IN	NS	dns1.lienvietbank.net.
lvpb.biz.vn.		43200	IN	NS	dns2.lienvietbank.net.
lvpb.biz.vn.		43200	IN	NS	dns3.lienvietbank.net.
lychee.biz.vn.		43200	IN	NS	ns1.matbao.vn.
lychee.biz.vn.		43200	IN	NS	ns2.matbao.vn.
m.biz.vn.		43200	IN	NS	ns1.inet.vn.
m.biz.vn.		43200	IN	NS	ns2.inet.vn.
made-in-vietnam.biz.vn.	43200	IN	NS	dns21.fpt.vn.
made-in-vietnam.biz.vn.	43200	IN	NS	dns22.fpt.vn.
maersk.biz.vn.		43200	IN	NS	ns1.netnames.net.
maersk.biz.vn.		43200	IN	NS	ns2.netnames.net.
maersk.biz.vn.		43200	IN	NS	ns5.netnames.net.
maersk-line.biz.vn.	43200	IN	NS	ns1.ascio.net.
maersk-line.biz.vn.	43200	IN	NS	ns2.ascio.net.
maersk-line.biz.vn.	43200	IN	NS	ns3.ascio.net.
maerskline.biz.vn.	43200	IN	NS	ns1.ascio.net.
maerskline.biz.vn.	43200	IN	NS	ns2.ascio.net.
maerskline.biz.vn.	43200	IN	NS	ns3.ascio.net.
malloca.biz.vn.		43200	IN	NS	ns1.matbao.vn.
malloca.biz.vn.		43200	IN	NS	ns2.matbao.vn.
mangcungung.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
mangcungung.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
masterchef.biz.vn.	43200	IN	NS	ns1.netnam.vn.
masterchef.biz.vn.	43200	IN	NS	ns2.netnam.vn.
maxtor.biz.vn.		43200	IN	NS	ns1.seagate.com.
maxtor.biz.vn.		43200	IN	NS	ns2.seagate.com.
maxtor.biz.vn.		43200	IN	NS	ns3.seagate.com.
maychebiengo.biz.vn.	43200	IN	NS	ns1.visolution.vn.
maychebiengo.biz.vn.	43200	IN	NS	ns2.visolution.vn.
maylocnuoc.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
maylocnuoc.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
mbbank.biz.vn.		43200	IN	NS	dns1.fpt.vn.
mbbank.biz.vn.		43200	IN	NS	dns2.fpt.vn.
mbs.biz.vn.		43200	IN	NS	ns1.ibizdns.com.
mbs.biz.vn.		43200	IN	NS	ns2.ibizdns.com.
mercedes.biz.vn.	43200	IN	NS	ns1.corpinter.net.
mercedes.biz.vn.	43200	IN	NS	ns2.corpinter.de.
mercedes.biz.vn.	43200	IN	NS	ns3.corpinter.net.
mercedes.biz.vn.	43200	IN	NS	ns4.corpinter.de.
mercerhr.biz.vn.	43200	IN	NS	ns01.mmc.com.
mercerhr.biz.vn.	43200	IN	NS	ns02.mmc.com.
mercerhr.biz.vn.	43200	IN	NS	ns03.mmc.com.
merceric.biz.vn.	43200	IN	NS	ns01.mmc.com.
merceric.biz.vn.	43200	IN	NS	ns02.mmc.com.
merceric.biz.vn.	43200	IN	NS	ns03.mmc.com.
mhb.biz.vn.		43200	IN	NS	dns1.hcm.fpt.vn.
mhb.biz.vn.		43200	IN	NS	dns2.hcm.fpt.vn.
mhbbank.biz.vn.		43200	IN	NS	dns1.hcm.fpt.vn.
mhbbank.biz.vn.		43200	IN	NS	dns2.hcm.fpt.vn.
minhtam.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
minhtam.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
minhtam.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
misa.biz.vn.		43200	IN	NS	ns1.netnam.vn.
misa.biz.vn.		43200	IN	NS	ns2.netnam.vn.
mivittiemhongkong.biz.vn. 43200	IN	NS	ns1.matbao.vn.
mivittiemhongkong.biz.vn. 43200	IN	NS	ns2.matbao.vn.
mkcorporation.biz.vn.	43200	IN	NS	ns1185.dns.dyn.com.
mkcorporation.biz.vn.	43200	IN	NS	ns2178.dns.dyn.com.
mkcorporation.biz.vn.	43200	IN	NS	ns3147.dns.dyn.com.
motomusic.biz.vn.	43200	IN	NS	dns1.cscdns.net.
motomusic.biz.vn.	43200	IN	NS	dns2.cscdns.net.
mts.biz.vn.		43200	IN	NS	ns1.zonedns.vn.
mts.biz.vn.		43200	IN	NS	ns2.zonedns.vn.
mts.biz.vn.		43200	IN	NS	ns3.zonedns.vn.
mts.biz.vn.		43200	IN	NS	ns4.zonedns.vn.
muabannhadat.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
muabannhadat.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
muabannhadat.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
mvc.biz.vn.		43200	IN	NS	ns0.hqhost.net.
mvc.biz.vn.		43200	IN	NS	ns1.hqhost.net.
namruoubattrang.biz.vn.	43200	IN	NS	ns1.vinahost.vn.
namruoubattrang.biz.vn.	43200	IN	NS	ns2.vinahost.vn.
natixis.biz.vn.		43200	IN	NS	a4.nstld.com.
natixis.biz.vn.		43200	IN	NS	f4.nstld.com.
natixis.biz.vn.		43200	IN	NS	g4.nstld.com.
nex.biz.vn.		43200	IN	NS	dns21.fpt.vn.
nex.biz.vn.		43200	IN	NS	dns22.fpt.vn.
nganhangbuudienlienviet.biz.vn.	43200 IN NS	dns1.lienvietbank.net.
nganhangbuudienlienviet.biz.vn.	43200 IN NS	dns2.lienvietbank.net.
nganhangbuudienlienviet.biz.vn.	43200 IN NS	dns3.lienvietbank.net.
nganhangmhb.biz.vn.	43200	IN	NS	dns1.hcm.fpt.vn.
nganhangmhb.biz.vn.	43200	IN	NS	dns2.hcm.fpt.vn.
ngaviet.biz.vn.		43200	IN	NS	hcmc.saigonnet.vn.
ngaviet.biz.vn.		43200	IN	NS	hcmc2.saigonnet.vn.
ngoinhamoi.biz.vn.	43200	IN	NS	ns1.viettelidc.com.vn.
ngoinhamoi.biz.vn.	43200	IN	NS	ns2.viettelidc.com.vn.
nguoimauviet.biz.vn.	43200	IN	NS	ns1.matbao.vn.
nguoimauviet.biz.vn.	43200	IN	NS	ns2.matbao.vn.
nguyenkim.biz.vn.	43200	IN	NS	dns1.hcm.fpt.vn.
nguyenkim.biz.vn.	43200	IN	NS	dns2.hcm.fpt.vn.
nhadat.biz.vn.		43200	IN	NS	ns1.sdns.vn.
nhadat.biz.vn.		43200	IN	NS	ns2.sdns.vn.
nhadat24h.biz.vn.	43200	IN	NS	ns4.tenten.vn.
nhadat24h.biz.vn.	43200	IN	NS	ns5.tenten.vn.
nhadat24h.biz.vn.	43200	IN	NS	ns6.tenten.vn.
nhanaiexpress.biz.vn.	43200	IN	NS	a.ns.facebook.com.
nhanaiexpress.biz.vn.	43200	IN	NS	b.ns.facebook.com.
nhaxinh.biz.vn.		43200	IN	NS	hcmc.saigonnet.vn.
nhaxinh.biz.vn.		43200	IN	NS	hcmc2.saigonnet.vn.
nhbdlv.biz.vn.		43200	IN	NS	dns1.lienvietbank.net.
nhbdlv.biz.vn.		43200	IN	NS	dns2.lienvietbank.net.
nhbdlv.biz.vn.		43200	IN	NS	dns3.lienvietbank.net.
noithat.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
noithat.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
noithat.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
noithat190.biz.vn.	43200	IN	NS	ns1.dotvndns.vn.
noithat190.biz.vn.	43200	IN	NS	ns2.dotvndns.vn.
noithat190.biz.vn.	43200	IN	NS	nsbak.dotvndns.com.
noithatfami.biz.vn.	43200	IN	NS	ns1.dotvndns.vn.
noithatfami.biz.vn.	43200	IN	NS	ns2.dotvndns.vn.
noithatfami.biz.vn.	43200	IN	NS	nsbak.dotvndns.com.
noithathoaphat.biz.vn.	43200	IN	NS	ns1.dotvndns.vn.
noithathoaphat.biz.vn.	43200	IN	NS	ns2.dotvndns.vn.
noithathoaphat.biz.vn.	43200	IN	NS	nsbak.dotvndns.com.
ntt.biz.vn.		43200	IN	NS	ns1.matbao.vn.
ntt.biz.vn.		43200	IN	NS	ns2.matbao.vn.
oba.biz.vn.		43200	IN	NS	ns1.matbao.vn.
oba.biz.vn.		43200	IN	NS	ns2.matbao.vn.
oetker.biz.vn.		43200	IN	NS	ns1.netnames.net.
oetker.biz.vn.		43200	IN	NS	ns2.netnames.net.
oetker.biz.vn.		43200	IN	NS	ns5.netnames.net.
ohdep.biz.vn.		43200	IN	NS	ns1.viettelidc.com.vn.
ohdep.biz.vn.		43200	IN	NS	ns2.viettelidc.com.vn.
olx.biz.vn.		43200	IN	NS	dns01.naspers.com.
olx.biz.vn.		43200	IN	NS	dns02.naspers.com.
onap.biz.vn.		43200	IN	NS	ns1.vdconline.vn.
onap.biz.vn.		43200	IN	NS	ns2.vdconline.vn.
orient.biz.vn.		43200	IN	NS	ns1.zonedns.vn.
orient.biz.vn.		43200	IN	NS	ns2.zonedns.vn.
orient.biz.vn.		43200	IN	NS	ns3.zonedns.vn.
orix.biz.vn.		43200	IN	NS	dns15.fpt.vn.
orix.biz.vn.		43200	IN	NS	dns16.fpt.vn.
oro.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
oro.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
oro.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
panasonic.biz.vn.	43200	IN	NS	ns1.inet.vn.
panasonic.biz.vn.	43200	IN	NS	ns2.inet.vn.
paypal.biz.vn.		43200	IN	NS	ns1.markmonitor.com.
paypal.biz.vn.		43200	IN	NS	ns3.markmonitor.com.
pegasus.biz.vn.		43200	IN	NS	ns3.vinahost.vn.
pegasus.biz.vn.		43200	IN	NS	ns4.vinahost.vn.
phanmembanhang.biz.vn.	43200	IN	NS	ns1.datasys.vn.
phanmembanhang.biz.vn.	43200	IN	NS	ns2.datasys.vn.
phongthuy.biz.vn.	43200	IN	NS	ns3.digipowerdns.com.
phongthuy.biz.vn.	43200	IN	NS	ns4.digipowerdns.com.
phucvinh.biz.vn.	43200	IN	NS	dns1.netsoft.com.vn.
phucvinh.biz.vn.	43200	IN	NS	dns2.netsoft.com.vn.
phutung.biz.vn.		43200	IN	NS	dns21.fpt.vn.
phutung.biz.vn.		43200	IN	NS	dns22.fpt.vn.
picom.biz.vn.		43200	IN	NS	ns1.ttv.vn.
picom.biz.vn.		43200	IN	NS	ns2.ttv.vn.
pie.biz.vn.		43200	IN	NS	ns1.zonedns.vn.
pie.biz.vn.		43200	IN	NS	ns2.zonedns.vn.
pie.biz.vn.		43200	IN	NS	ns3.zonedns.vn.
pie.biz.vn.		43200	IN	NS	ns4.zonedns.vn.
pierrecardin.biz.vn.	43200	IN	NS	ns3.hi-tek.com.
pierrecardin.biz.vn.	43200	IN	NS	dns1.idp365.net.
pierrecardin.biz.vn.	43200	IN	NS	dns2.idp365.net.
pricewaterhousecoopers.biz.vn. 43200 IN	NS	dns1.cscdns.net.
pricewaterhousecoopers.biz.vn. 43200 IN	NS	dns2.cscdns.net.
pwc.biz.vn.		43200	IN	NS	dns1.cscdns.net.
pwc.biz.vn.		43200	IN	NS	dns2.cscdns.net.
qatarairways.biz.vn.	43200	IN	NS	ns1.xdns.vn.
qatarairways.biz.vn.	43200	IN	NS	ns2.xdns.vn.
qnet.biz.vn.		43200	IN	NS	ns1.trangwebvang.net.
qnet.biz.vn.		43200	IN	NS	ns2.trangwebvang.net.
qualcomm.biz.vn.	43200	IN	NS	signals.qualcomm.com.
qualcomm.biz.vn.	43200	IN	NS	ns2-west.qualcomm.com.
regus.biz.vn.		43200	IN	NS	ns1.netnames.net.
regus.biz.vn.		43200	IN	NS	ns2.netnames.net.
regus.biz.vn.		43200	IN	NS	ns5.netnames.net.
rentalcars.biz.vn.	43200	IN	NS	ns1.markmonitor.com.
rentalcars.biz.vn.	43200	IN	NS	ns3.markmonitor.com.
rentalcars.biz.vn.	43200	IN	NS	ns5.markmonitor.com.
rolex.biz.vn.		43200	IN	NS	ns1.p09.dynect.net.
rolex.biz.vn.		43200	IN	NS	ns2.p09.dynect.net.
rolex.biz.vn.		43200	IN	NS	ns3.p09.dynect.net.
rolex.biz.vn.		43200	IN	NS	ns4.p09.dynect.net.
ruouphule.biz.vn.	43200	IN	NS	ns1.matbao.vn.
ruouphule.biz.vn.	43200	IN	NS	ns2.matbao.vn.
sach.biz.vn.		43200	IN	NS	ns1.matbao.vn.
sach.biz.vn.		43200	IN	NS	ns2.matbao.vn.
safi.biz.vn.		43200	IN	NS	dns21.fpt.vn.
safi.biz.vn.		43200	IN	NS	dns22.fpt.vn.
saigontech.biz.vn.	43200	IN	NS	ns1.saigontech.edu.vn.
saigontech.biz.vn.	43200	IN	NS	ns2.saigontech.edu.vn.
saigonway.biz.vn.	43200	IN	NS	ns-hold.vnnic.vn.
samsung.biz.vn.		43200	IN	NS	dnssm.samsung.com.
samsung.biz.vn.		43200	IN	NS	dnsss.samsung.com.
sanbatdongsan.biz.vn.	43200	IN	NS	ns1.dns.net.vn.
sanbatdongsan.biz.vn.	43200	IN	NS	ns2.dns.net.vn.
saodo.biz.vn.		43200	IN	NS	ns1.dichvu-tenmien.com.vn.
saodo.biz.vn.		43200	IN	NS	ns2.dichvu-tenmien.com.vn.
sauna.biz.vn.		43200	IN	NS	dns17.fpt.vn.
sauna.biz.vn.		43200	IN	NS	dns18.fpt.vn.
schwab.biz.vn.		43200	IN	NS	ns1.hi-tek.com.
schwab.biz.vn.		43200	IN	NS	ns2.hi-tek.com.
schwab.biz.vn.		43200	IN	NS	ns3.hi-tek.com.
senta.biz.vn.		43200	IN	NS	ns-hold.vnnic.vn.
senturia-ap.biz.vn.	43200	IN	NS	ns1.matbao.vn.
senturia-ap.biz.vn.	43200	IN	NS	ns2.matbao.vn.
senturia-q2.biz.vn.	43200	IN	NS	ns1.matbao.vn.
senturia-q2.biz.vn.	43200	IN	NS	ns2.matbao.vn.
seo.biz.vn.		43200	IN	NS	ns1.inet.vn.
seo.biz.vn.		43200	IN	NS	ns2.inet.vn.
shopyenviet.biz.vn.	43200	IN	NS	ns1.dotvndns.vn.
shopyenviet.biz.vn.	43200	IN	NS	ns2.dotvndns.vn.
shopyenviet.biz.vn.	43200	IN	NS	nsbak.dotvndns.com.
show.biz.vn.		43200	IN	NS	dns21.fpt.vn.
show.biz.vn.		43200	IN	NS	dns22.fpt.vn.
sick.biz.vn.		43200	IN	NS	ns1.inet.vn.
sick.biz.vn.		43200	IN	NS	ns2.inet.vn.
sika.biz.vn.		43200	IN	NS	ns1.inet.vn.
sika.biz.vn.		43200	IN	NS	ns2.inet.vn.
sitc.biz.vn.		43200	IN	NS	ns1.matbao.vn.
sitc.biz.vn.		43200	IN	NS	ns2.matbao.vn.
smart.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
smart.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
smart.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
smartcard.biz.vn.	43200	IN	NS	ns1.bkdns.vn.
smartcard.biz.vn.	43200	IN	NS	ns2.bkdns.vn.
sms.biz.vn.		43200	IN	NS	dns1.onamae.com.
sms.biz.vn.		43200	IN	NS	dns2.onamae.com.
soho.biz.vn.		43200	IN	NS	ns1.pavietnam.vn.
soho.biz.vn.		43200	IN	NS	ns2.pavietnam.vn.
soho.biz.vn.		43200	IN	NS	nsbak.pavietnam.net.
solvay.biz.vn.		43200	IN	NS	ns1.markmonitor.com.
solvay.biz.vn.		43200	IN	NS	ns2.markmonitor.com.
solvay.biz.vn.		43200	IN	NS	ns3.markmonitor.com.
solvay.biz.vn.		43200	IN	NS	ns4.markmonitor.com.
sonha.biz.vn.		43200	IN	NS	dns1.fpt.vn.
sonha.biz.vn.		43200	IN	NS	dns2.fpt.vn.
sonhacongty.biz.vn.	43200	IN	NS	dns1.fpt.vn.
sonhacongty.biz.vn.	43200	IN	NS	dns2.fpt.vn.
spa.biz.vn.		43200	IN	NS	dns17.fpt.vn.
spa.biz.vn.		43200	IN	NS	dns18.fpt.vn.
spacescooter.biz.vn.	43200	IN	NS	ns1.openprovider.nl.
spacescooter.biz.vn.	43200	IN	NS	ns2.openprovider.be.
spacescooter.biz.vn.	43200	IN	NS	ns3.openprovider.eu.
sprint.biz.vn.		43200	IN	NS	reston-ns1.telemail.net.
sprint.biz.vn.		43200	IN	NS	reston-ns2.telemail.net.
sprint.biz.vn.		43200	IN	NS	reston-ns3.telemail.net.
staples.biz.vn.		43200	IN	NS	ns1.p28.dynect.net.
staples.biz.vn.		43200	IN	NS	ns2.p28.dynect.net.
staples.biz.vn.		43200	IN	NS	pdns131.ultradns.com.
suadieuhoa.biz.vn.	43200	IN	NS	ns1.dichvu-tenmien.com.vn.
suadieuhoa.biz.vn.	43200	IN	NS	ns2.dichvu-tenmien.com.vn.
suattinhsom.biz.vn.	43200	IN	NS	ns1.inet.vn.
suattinhsom.biz.vn.	43200	IN	NS	ns2.inet.vn.
summit.biz.vn.		43200	IN	NS	ns1.vietnap.net.
summit.biz.vn.		43200	IN	NS	ns2.vietnap.net.
sunhome.biz.vn.		43200	IN	NS	dns19.fpt.vn.
sunhome.biz.vn.		43200	IN	NS	dns20.fpt.vn.
sunshinecity.biz.vn.	43200	IN	NS	ns4.tenten.vn.
sunshinecity.biz.vn.	43200	IN	NS	ns5.tenten.vn.
sunshinecity.biz.vn.	43200	IN	NS	ns6.tenten.vn.
superpages.biz.vn.	43200	IN	NS	ns-hold.vnnic.vn.
supplynet.biz.vn.	43200	IN	NS	vdc-hn01.vnn.vn.
supplynet.biz.vn.	43200	IN	NS	hcm-server1.vnn.vn.
tamanie.biz.vn.		43200	IN	NS	ns1.viettelidc.com.vn.
tamanie.biz.vn.		43200	IN	NS	ns2.viettelidc.com.vn.
tanphat.biz.vn.		43200	IN	NS	ns1.vdconline.vn.
tanphat.biz.vn.		43200	IN	NS	ns2.vdconline.vn.
tcd.biz.vn.		43200	IN	NS	ns.vtmgroup.com.vn.
tcd.biz.vn.		43200	IN	NS	ns1.vtmgroup.com.vn.
tcd.biz.vn.		43200	IN	NS	ns2.vtmgroup.com.vn.
telecom.biz.vn.		43200	IN	NS	pns.dtag.de.
telecom.biz.vn.		43200	IN	NS	support.mesch.dtag.de.
telecom.biz.vn.		43200	IN	NS	secondary006.dtag.net.
telekom.biz.vn.		43200	IN	NS	pns.dtag.de.
telekom.biz.vn.		43200	IN	NS	support.mesch.dtag.de.
telekom.biz.vn.		43200	IN	NS	secondary006.dtag.net.
tenmien.biz.vn.		43200	IN	NS	ns1.dns.net.vn.
tenmien.biz.vn.		43200	IN	NS	ns2.dns.net.vn.
tenten.biz.vn.		43200	IN	NS	ns4.tenten.vn.
tenten.biz.vn.		43200	IN	NS	ns5.tenten.vn.
tenten.biz.vn.		43200	IN	NS	ns6.tenten.vn.
thaiduong.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
thaiduong.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
thaiduong.biz.vn.	43200	IN	NS	nsbak.pavietnam.vn.
thaiduong.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
thammyvien.biz.vn.	43200	IN	NS	ns1.hostingviet.vn.
thammyvien.biz.vn.	43200	IN	NS	ns2.hostingviet.vn.
thanglong.biz.vn.	43200	IN	NS	dns21.fpt.vn.
thanglong.biz.vn.	43200	IN	NS	dns22.fpt.vn.
thaptoandaibo.biz.vn.	43200	IN	NS	ns1.inet.vn.
thaptoandaibo.biz.vn.	43200	IN	NS	ns2.inet.vn.
thietbiphongtam.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
thietbiphongtam.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
thietbiphongtam.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
thietbivesinh.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
thietbivesinh.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
thietbivesinh.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
thietkenoithat.biz.vn.	43200	IN	NS	ns3.vinahost.vn.
thietkenoithat.biz.vn.	43200	IN	NS	ns4.vinahost.vn.
thietkeweb.biz.vn.	43200	IN	NS	ns1.matbao.vn.
thietkeweb.biz.vn.	43200	IN	NS	ns2.matbao.vn.
thietkewebsite.biz.vn.	43200	IN	NS	ns1.zonedns.vn.
thietkewebsite.biz.vn.	43200	IN	NS	ns2.zonedns.vn.
thietkewebsite.biz.vn.	43200	IN	NS	ns3.zonedns.vn.
thietkewebsite.biz.vn.	43200	IN	NS	ns4.zonedns.vn.
thinkoutside.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
thinkoutside.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
thinkoutside.biz.vn.	43200	IN	NS	nsbak.pavietnam.net.
thn.biz.vn.		43200	IN	NS	dns1.fpt.vn.
thn.biz.vn.		43200	IN	NS	dns2.fpt.vn.
thucphamchay.biz.vn.	43200	IN	NS	ns1.matbao.vn.
thucphamchay.biz.vn.	43200	IN	NS	ns2.matbao.vn.
thucphamchucnang.biz.vn. 43200	IN	NS	ns1.dns.net.vn.
thucphamchucnang.biz.vn. 43200	IN	NS	ns2.dns.net.vn.
tigerair.biz.vn.	43200	IN	NS	ns1.xdns.vn.
tigerair.biz.vn.	43200	IN	NS	ns2.xdns.vn.
tigerairways.biz.vn.	43200	IN	NS	ns1.xdns.vn.
tigerairways.biz.vn.	43200	IN	NS	ns2.xdns.vn.
tld.biz.vn.		43200	IN	NS	ns1.matbao.vn.
tld.biz.vn.		43200	IN	NS	ns2.matbao.vn.
tnb.biz.vn.		43200	IN	NS	ns1.netnam.vn.
tnb.biz.vn.		43200	IN	NS	ns2.netnam.vn.
tnc.biz.vn.		43200	IN	NS	ns1.netnam.vn.
tnc.biz.vn.		43200	IN	NS	ns2.netnam.vn.
tng.biz.vn.		43200	IN	NS	ns1.netnam.vn.
tng.biz.vn.		43200	IN	NS	ns2.netnam.vn.
tns.biz.vn.		43200	IN	NS	ns1.netnam.vn.
tns.biz.vn.		43200	IN	NS	ns2.netnam.vn.
tochucsukien.biz.vn.	43200	IN	NS	ns1.dotvndns.vn.
tochucsukien.biz.vn.	43200	IN	NS	ns2.dotvndns.vn.
tochucsukien.biz.vn.	43200	IN	NS	nsbak.dotvndns.com.
toci.biz.vn.		43200	IN	NS	dns21.fpt.vn.
toci.biz.vn.		43200	IN	NS	dns22.fpt.vn.
tomex.biz.vn.		43200	IN	NS	dns21.fpt.vn.
tomex.biz.vn.		43200	IN	NS	dns22.fpt.vn.
topevents.biz.vn.	43200	IN	NS	ns1.zonedns.vn.
topevents.biz.vn.	43200	IN	NS	ns2.zonedns.vn.
topevents.biz.vn.	43200	IN	NS	ns3.zonedns.vn.
topevents.biz.vn.	43200	IN	NS	ns4.zonedns.vn.
toplife.biz.vn.		43200	IN	NS	ns6.east.net.
toplife.biz.vn.		43200	IN	NS	ns7.east.net.
toza.biz.vn.		43200	IN	NS	dns21.fpt.vn.
toza.biz.vn.		43200	IN	NS	dns22.fpt.vn.
tpl.biz.vn.		43200	IN	NS	ns4.tenten.vn.
tpl.biz.vn.		43200	IN	NS	ns5.tenten.vn.
tpl.biz.vn.		43200	IN	NS	ns6.tenten.vn.
trading.biz.vn.		43200	IN	NS	ns3.vdc3.vn.
trading.biz.vn.		43200	IN	NS	ns4.vdc3.vn.
trancongchau.biz.vn.	43200	IN	NS	ns1.dns.net.vn.
trancongchau.biz.vn.	43200	IN	NS	ns2.dns.net.vn.
trangtienplaza.biz.vn.	43200	IN	NS	dns21.fpt.vn.
trangtienplaza.biz.vn.	43200	IN	NS	dns22.fpt.vn.
transaz.biz.vn.		43200	IN	NS	dns21.fpt.vn.
transaz.biz.vn.		43200	IN	NS	dns22.fpt.vn.
tranthachcao.biz.vn.	43200	IN	NS	ns1.matbao.vn.
tranthachcao.biz.vn.	43200	IN	NS	ns2.matbao.vn.
truongvuongdaibo.biz.vn. 43200	IN	NS	ns1.inet.vn.
truongvuongdaibo.biz.vn. 43200	IN	NS	ns2.inet.vn.
truyenhinhso.biz.vn.	43200	IN	NS	ns1.pavietnam.vn.
truyenhinhso.biz.vn.	43200	IN	NS	ns2.pavietnam.vn.
truyenhinhso.biz.vn.	43200	IN	NS	nsbak.pavietnam.vn.
tudor.biz.vn.		43200	IN	NS	ns1.p09.dynect.net.
tudor.biz.vn.		43200	IN	NS	ns2.p09.dynect.net.
tudor.biz.vn.		43200	IN	NS	ns3.p09.dynect.net.
tudor.biz.vn.		43200	IN	NS	ns4.p09.dynect.net.
tudorwatch.biz.vn.	43200	IN	NS	ns1.p09.dynect.net.
tudorwatch.biz.vn.	43200	IN	NS	ns2.p09.dynect.net.
tudorwatch.biz.vn.	43200	IN	NS	ns3.p09.dynect.net.
tudorwatch.biz.vn.	43200	IN	NS	ns4.p09.dynect.net.
tuvanluat.biz.vn.	43200	IN	NS	ns1.vdconline.vn.
tuvanluat.biz.vn.	43200	IN	NS	ns2.vdconline.vn.
tuyensinh.biz.vn.	43200	IN	NS	ns1.duytan.edu.vn.
tuyensinh.biz.vn.	43200	IN	NS	ns2.duytan.edu.vn.
